"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",7,400000000,370,"長方形",16,220,"1988年","木造","共同住宅","住宅","北","私道",3.9,"１低住専",60,150,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",6,160000000,75,"長方形",5.7,125,"2024年","木造","住宅、駐車場","住宅","北","私道",3.4,"１低住専",60,150,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","鷹番","学芸大学",2,170000000,60,"ほぼ台形",5,145,"1983年","鉄骨造","住宅、店舗","店舗","南","区道",5.3,"近隣商業",80,300,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",5,190000000,140,"長方形",11,155,"2004年","木造","住宅","住宅","北","区道",5.3,"１低住専",60,150,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","鷹番","学芸大学",3,1300000000,430,"ほぼ正方形",20,270,"2012年","ＲＣ","共同住宅","住宅","南","区道",5.4,"近隣商業",80,300,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",3,88000000,100,"ほぼ正方形",8.5,110,"1970年","木造","共同住宅","住宅","北","私道",4,"１種住居",60,200,"2023年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","鷹番","学芸大学",4,130000000,130,"袋地等","",125,"2015年","木造","共同住宅","住宅","東","区道",5.4,"近隣商業",80,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",3,100000000,110,"袋地等","",110,"1975年","木造","住宅","住宅","南","私道",3.4,"近隣商業",80,300,"2023年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",6,100000000,65,"ほぼ整形",8,75,"2023年","","住宅","住宅","東","私道",3,"１中住専",60,200,"2022年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",3,160000000,210,"袋地等","",380,"1970年","ＲＣ","住宅、その他","住宅","西","区道",7.2,"１低住専",60,150,"2022年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",7,130000000,80,"ほぼ長方形",6.5,100,"2022年","木造","住宅","住宅","東","私道",3.5,"１低住専",60,150,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","鷹番","学芸大学",2,450000000,230,"台形",11.6,480,"1976年","ＲＣ","共同住宅、事務所、店舗、その他","店舗","北西","区道",5.2,"近隣商業",80,300,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",8,320000000,230,"長方形",12,135,"1974年","軽量鉄骨造","住宅","住宅","南","私道",4,"１低住専",60,150,"2022年第3四半期","隣地の購入"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",9,47000000,40,"台形",9,"","","","","店舗","南","都道",23,"準工業",60,300,"2022年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",6,96000000,95,"ほぼ長方形",6.1,100,"1988年","木造","住宅","その他","北","私道",3,"１低住専",60,150,"2022年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",5,77000000,75,"ほぼ整形",9,65,"2018年","木造","共同住宅","","南","区道",4,"１中住専",60,200,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",4,74000000,60,"ほぼ長方形",4.7,95,"1998年","ＲＣ","住宅","住宅","西","私道",2.7,"１中住専",60,200,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",3,220000000,175,"不整形","",270,"2012年","木造","共同住宅","住宅","北","私道",4,"１低住専",60,150,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","鷹番","学芸大学",4,83000000,45,"長方形",4,65,"1978年","木造","住宅、店舗","店舗","南","区道",5.5,"近隣商業",80,300,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",6,150000000,140,"不整形",13,165,"2011年","鉄骨造","住宅","住宅","東","私道",3.6,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",5,91000000,80,"長方形",5.7,95,"2021年","木造","住宅","住宅","東","区道",3.6,"１低住専",50,150,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",8,120000000,70,"長方形",6.8,105,"2020年","木造","住宅","住宅","北西","区道",6.6,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",5,110000000,85,"ほぼ長方形",6,115,"2020年","木造","住宅","住宅","東","私道",4,"１低住専",50,150,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","鷹番","学芸大学",8,59000000,65,"袋地等",2.4,80,"2000年","木造","住宅","住宅","北","区道",5.5,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","大森(東京)",14,170000000,165,"ほぼ長方形",9.3,195,"1985年","木造","事務所","その他","北","都道",8.4,"１中住専",60,200,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中央町","学芸大学",4,97000000,50,"ほぼ台形",8.5,85,"2008年","木造","住宅","住宅","南東","区道",2.7,"近隣商業",80,200,"2024年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",8,190000000,150,"ほぼ台形",7.2,135,"1955年","木造","共同住宅","","北東","区道",4,"１中住専",60,200,"2024年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",5,30000000,70,"ほぼ長方形",5.5,105,"1997年","木造","住宅","住宅","北東","区道",3.4,"１中住専",60,200,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",8,110000000,85,"ほぼ長方形",5.5,130,"2023年","木造","住宅","住宅","北東","私道",2.9,"準工業",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",11,430000000,130,"ほぼ長方形",7,400,"2024年","ＲＣ","共同住宅","","北西","区道",5.9,"準工業",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中央町","学芸大学",10,410000000,130,"不整形",19,380,"2023年","ＲＣ","共同住宅","","北西","区道",7.3,"近隣商業",80,300,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中央町","学芸大学",5,110000000,80,"台形",8,120,"2007年","鉄骨造","住宅","住宅","北","私道",4,"近隣商業",80,200,"2022年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",12,830000000,880,"不整形",23,1200,"1990年","ＲＣ","共同住宅","住宅","北西","私道",3.6,"準工業",60,200,"2022年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",11,170000000,160,"長方形",8,260,"2007年","ＲＣ","共同住宅","住宅","南西","区道",2.9,"準工業",60,200,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中央町","学芸大学",4,85000000,60,"ほぼ台形",8.5,105,"1973年","鉄骨造","住宅","店舗","北西","都道",15,"近隣商業",80,200,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",5,88000000,60,"長方形",5,75,"2016年","木造","住宅","店舗","北西","区道",4,"１中住専",60,200,"2021年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",9,100000000,60,"長方形",5.6,100,"2021年","木造","住宅","住宅","東","区道",5.5,"準工業",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中央町","学芸大学",10,60000000,65,"台形",3.6,60,"2009年","木造","住宅","住宅","北西","区道",7.3,"近隣商業",80,300,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","学芸大学",9,130000000,110,"長方形",6,150,"2010年","木造","住宅","住宅","北東","区道",5,"１低住専",60,150,"2020年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","祐天寺",10,120000000,170,"長方形",8.8,140,"1998年","軽量鉄骨造","共同住宅","住宅","北西","区道",5,"１低住専",60,150,"2022年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中央町","祐天寺",7,110000000,105,"ほぼ長方形",8.2,90,"1988年","木造","","住宅","北東","私道",2.6,"１中住専",60,200,"2021年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中町","学芸大学",15,2000000000,400,"ほぼ長方形",18,1200,"2004年","ＳＲＣ","事務所、店舗","店舗","南東","都道",25,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",12,81000000,70,"ほぼ長方形",4.7,110,"2001年","木造","住宅","住宅","北西","区道",7.3,"１種住居",60,200,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中町","学芸大学",15,1300000000,400,"ほぼ長方形",19.5,1200,"2004年","ＳＲＣ","事務所、店舗","事務所","南東","都道",25,"商業",80,400,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",14,100000000,65,"不整形",7,100,"2023年","木造","住宅","住宅","南西","区道",3.5,"１種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","中町","学芸大学",11,580000000,195,"ほぼ長方形",11,540,"2017年","ＲＣ","共同住宅","住宅","南西","区道",7.3,"近隣商業",80,300,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",13,150000000,100,"ほぼ長方形",7.2,155,"2023年","木造","住宅","住宅","西","区道",3.7,"１種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",13,150000000,175,"ほぼ長方形",11,250,"2022年","鉄骨造","共同住宅","","北東","区道",3.7,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",19,110000000,80,"ほぼ長方形",5.3,110,"2022年","木造","住宅","住宅","北東","私道",4,"１中住専",60,200,"2022年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","中町","学芸大学",14,88000000,70,"ほぼ長方形",6.2,115,"2002年","ＲＣ、木造","住宅、駐車場","住宅","南東","区道",3.8,"１種住居",60,200,"2022年第4四半期","私道を含む取引"
